,flag_fraude
13179,False
13180,False
13181,False
13182,False
13183,False
13184,False
13185,False
13186,False
13187,False
13188,False
13189,False
13190,False
13191,False
13192,False
13193,False
13194,False
13195,False
13196,False
13197,False
13198,False
13199,False
13200,False
13201,False
13202,False
13203,False
13204,False
13205,False
13206,False
13207,False
13208,False
13209,False
13210,False
13211,False
13212,False
13213,False
13214,False
13215,False
13216,False
13217,False
13218,False
13219,False
13220,False
13221,False
13222,False
13223,True
13224,True
13225,False
13226,False
13227,False
13228,False
13229,False
13230,False
13231,False
13232,False
13233,False
13234,False
13235,False
13236,False
13237,False
13238,False
13239,False
13240,False
13241,False
13242,False
13243,False
13244,False
13245,False
13246,False
13247,False
13248,False
13249,False
13250,False
13251,False
13252,False
13253,False
13254,False
13255,False
13256,False
13257,False
13258,False
13259,False
13260,False
13261,False
13262,False
13263,False
13264,False
13265,False
13266,False
13267,False
13268,False
13269,False
13270,False
13271,False
13272,False
13273,False
13274,False
13275,False
13276,False
13277,False
13278,False
13279,False
13280,False
13281,False
13282,False
13283,False
13284,False
13285,False
13286,False
13287,False
13288,False
13289,False
13290,False
13291,False
13292,False
13293,False
13294,False
13295,False
13296,False
13297,False
13298,False
13299,False
13300,False
13301,False
13302,True
13303,False
13304,False
13305,False
13306,False
13307,False
13308,False
13309,False
13310,False
13311,False
13312,False
13313,False
13314,False
13315,False
13316,False
13317,False
13318,False
13319,False
13320,False
13321,False
13322,False
13323,False
13324,False
13325,False
13326,False
13327,False
13328,False
13329,False
13330,False
13331,False
13332,False
13333,False
13334,False
13335,False
13336,False
13337,False
13338,False
13339,False
13340,False
13341,False
13342,False
13343,False
13344,False
13345,False
13346,False
13347,False
13348,False
13349,False
13350,False
13351,False
13352,False
13353,False
13354,False
13355,False
13356,False
13357,False
13358,False
13359,False
13360,False
13361,False
13362,False
13363,False
13364,False
13365,False
13366,False
13367,False
13368,True
13369,False
13370,True
13371,False
13372,False
13373,False
13374,False
13375,False
13376,False
13377,False
13378,False
13379,False
13380,False
13381,False
13382,False
13383,False
13384,False
13385,False
13386,False
13387,False
13388,False
13389,False
13390,False
13391,False
13392,False
13393,False
13394,False
13395,False
13396,False
13397,False
13398,False
13399,False
13400,False
13401,False
13402,False
13403,False
13404,False
13405,False
13406,True
13407,False
13408,False
13409,False
13410,False
13411,False
13412,False
13413,False
13414,False
13415,False
13416,True
13417,False
13418,False
13419,False
13420,False
13421,True
13422,False
13423,False
13424,False
13425,False
13426,False
13427,False
13428,False
13429,False
13430,False
13431,False
13432,False
13433,False
13434,False
13435,False
13436,False
13437,False
13438,False
13439,False
13440,False
13441,False
13442,False
13443,False
13444,False
13445,False
13446,False
13447,False
13448,False
13449,False
13450,False
13451,False
13452,False
13453,False
13454,False
13455,False
13456,False
13457,False
13458,False
13459,False
13460,True
13461,False
13462,False
13463,False
13464,False
13465,False
13466,False
13467,False
13468,False
13469,False
13470,False
13471,False
13472,False
13473,False
13474,False
13475,False
13476,False
13477,False
13478,False
13479,False
13480,False
13481,False
13482,False
13483,False
13484,False
13485,False
13486,False
13487,True
13488,False
13489,False
13490,False
13491,False
13492,False
13493,False
13494,False
13495,False
13496,False
13497,False
13498,False
13499,False
13500,False
13501,False
13502,False
13503,False
13504,False
13505,False
13506,False
13507,False
13508,False
13509,False
13510,False
13511,False
13512,False
13513,False
13514,False
13515,False
13516,False
13517,False
13518,False
13519,False
13520,False
13521,False
13522,True
13523,False
13524,False
13525,False
13526,False
13527,False
13528,False
13529,False
13530,False
13531,False
13532,False
13533,False
13534,False
13535,False
13536,False
13537,False
13538,False
13539,False
13540,False
13541,False
13542,False
13543,False
13544,False
13545,True
13546,False
13547,False
13548,False
13549,False
13550,False
13551,False
13552,False
13553,False
13554,False
13555,False
13556,False
13557,False
13558,False
13559,False
13560,False
13561,False
13562,False
13563,False
13564,False
13565,True
13566,False
13567,False
13568,True
13569,False
13570,False
13571,True
13572,False
13573,False
13574,False
13575,False
13576,False
13577,False
13578,False
13579,False
13580,False
13581,False
13582,False
13583,True
13584,False
13585,True
13586,False
13587,False
13588,False
13589,False
13590,False
13591,False
13592,False
13593,False
13594,False
13595,False
13596,True
13597,False
13598,False
13599,False
13600,False
13601,False
13602,False
13603,False
13604,False
13605,False
13606,False
13607,False
13608,False
13609,False
13610,False
13611,False
13612,False
13613,False
13614,False
13615,False
13616,False
13617,False
13618,False
13619,False
13620,False
13621,False
13622,False
13623,False
13624,True
13625,False
13626,False
13627,False
13628,False
13629,True
13630,False
13631,False
13632,False
13633,False
13634,False
13635,False
13636,False
13637,False
13638,False
13639,False
13640,False
13641,False
13642,False
13643,False
13644,False
13645,False
13646,False
13647,False
13648,False
13649,False
13650,False
13651,False
13652,False
13653,False
13654,False
13655,False
13656,False
13657,False
13658,False
13659,False
13660,False
13661,False
13662,False
13663,False
13664,False
13665,False
13666,False
13667,False
13668,False
13669,False
13670,False
13671,False
13672,False
13673,False
13674,False
13675,False
13676,False
13677,False
13678,False
13679,False
13680,False
13681,False
13682,False
13683,False
13684,False
13685,False
13686,False
13687,False
13688,False
13689,False
13690,False
13691,False
13692,False
13693,False
13694,False
13695,False
13696,False
13697,False
13698,False
13699,False
13700,False
13701,False
13702,False
13703,False
13704,False
13705,False
13706,False
13707,False
13708,False
13709,False
13710,False
13711,False
13712,False
13713,False
13714,False
13715,False
13716,False
13717,False
13718,False
13719,False
13720,False
13721,False
13722,False
13723,False
13724,False
13725,False
13726,False
13727,False
13728,False
13729,False
13730,False
13731,False
13732,False
13733,False
13734,False
13735,False
13736,False
13737,False
13738,False
13739,False
13740,False
13741,False
13742,False
13743,False
13744,False
13745,False
13746,False
13747,False
13748,False
13749,False
13750,False
13751,True
13752,False
13753,False
13754,False
13755,False
13756,False
13757,False
13758,False
13759,False
13760,False
13761,False
13762,False
13763,False
13764,True
13765,False
13766,False
13767,False
13768,False
13769,False
13770,False
13771,False
13772,False
13773,False
13774,False
13775,True
13776,False
13777,True
13778,False
13779,False
13780,False
13781,False
13782,False
13783,False
13784,False
13785,False
13786,True
13787,False
13788,False
13789,False
13790,False
13791,False
13792,False
13793,False
13794,False
13795,False
13796,False
13797,False
13798,False
13799,True
13800,False
13801,False
13802,False
13803,False
13804,False
13805,False
13806,False
13807,False
13808,False
13809,False
13810,False
13811,False
13812,False
13813,False
13814,False
13815,False
13816,False
13817,False
13818,False
13819,False
13820,False
13821,True
13822,False
13823,False
13824,False
13825,False
13826,False
13827,False
13828,False
13829,False
13830,False
13831,False
13832,False
13833,False
13834,False
13835,False
13836,False
13837,False
13838,False
13839,False
13840,False
13841,False
13842,False
13843,False
13844,False
13845,False
13846,False
13847,False
13848,False
13849,False
13850,False
13851,False
13852,False
13853,False
13854,False
13855,False
13856,False
13857,False
13858,False
13859,False
13860,False
13861,False
13862,False
13863,False
13864,False
13865,False
13866,False
13867,False
13868,False
13869,False
13870,False
13871,False
13872,False
13873,False
13874,False
13875,False
13876,False
13877,False
13878,False
13879,False
13880,False
13881,False
13882,False
13883,False
13884,True
13885,False
13886,False
13887,False
13888,False
13889,False
13890,False
13891,False
13892,False
13893,False
13894,False
13895,False
13896,False
13897,False
13898,False
13899,False
13900,True
13901,False
13902,False
13903,False
13904,True
13905,False
13906,False
13907,False
13908,False
13909,False
13910,False
13911,False
13912,False
13913,False
13914,False
13915,False
13916,False
13917,False
13918,False
13919,False
13920,False
13921,False
13922,False
13923,False
13924,False
13925,False
13926,False
13927,False
13928,False
13929,False
13930,False
13931,False
13932,False
13933,False
13934,False
13935,False
13936,False
13937,False
13938,False
13939,False
13940,False
13941,False
13942,False
13943,False
13944,False
13945,False
13946,False
13947,True
13948,False
13949,False
13950,False
13951,False
13952,False
13953,False
13954,False
13955,False
13956,False
13957,True
13958,False
13959,False
13960,False
13961,False
13962,False
13963,False
13964,False
13965,False
13966,False
13967,False
13968,False
13969,False
13970,False
13971,False
13972,False
13973,False
13974,False
13975,False
13976,False
13977,False
13978,False
13979,False
13980,False
13981,False
13982,False
13983,False
13984,False
13985,False
13986,False
13987,False
13988,False
13989,False
13990,False
13991,False
13992,False
13993,False
13994,False
13995,False
13996,False
13997,False
13998,False
13999,False
14000,False
14001,False
14002,False
14003,False
14004,False
14005,False
14006,False
14007,False
14008,False
14009,False
14010,False
14011,False
14012,False
14013,False
14014,False
14015,False
14016,False
14017,False
14018,False
14019,False
14020,False
14021,False
14022,False
14023,False
14024,False
14025,False
14026,False
14027,False
14028,False
14029,False
14030,False
14031,False
14032,False
14033,False
14034,False
14035,False
14036,False
14037,False
14038,True
14039,False
14040,False
14041,True
14042,False
14043,False
14044,False
14045,False
14046,False
14047,False
14048,False
14049,False
14050,False
14051,False
14052,False
14053,False
14054,False
14055,False
14056,False
14057,False
14058,False
14059,False
14060,False
14061,False
14062,False
14063,False
14064,False
14065,False
14066,False
14067,False
14068,False
14069,False
14070,False
14071,False
14072,False
14073,False
14074,False
14075,False
14076,False
14077,False
14078,False
14079,False
14080,False
14081,False
14082,False
14083,False
14084,False
14085,False
14086,False
14087,False
14088,False
14089,False
14090,False
14091,False
14092,False
14093,False
14094,False
14095,False
14096,False
14097,True
14098,False
14099,False
14100,False
14101,False
14102,False
14103,False
14104,False
14105,False
14106,False
14107,False
14108,False
14109,False
14110,False
14111,False
14112,False
14113,False
14114,False
14115,True
14116,True
14117,False
14118,False
14119,False
14120,False
14121,False
14122,False
14123,False
14124,False
14125,False
14126,False
14127,False
14128,False
14129,False
14130,False
14131,False
14132,False
14133,True
14134,False
14135,False
14136,False
14137,False
14138,False
14139,False
14140,False
14141,False
14142,False
14143,False
14144,False
14145,False
14146,False
14147,False
14148,False
14149,False
14150,False
14151,False
14152,False
14153,False
14154,False
14155,False
14156,False
14157,False
14158,False
14159,True
14160,False
14161,False
14162,False
14163,False
14164,False
14165,False
14166,False
14167,False
14168,False
14169,False
14170,False
14171,False
14172,False
14173,False
14174,False
14175,False
14176,False
14177,False
14178,False
14179,False
14180,False
14181,False
14182,False
14183,False
14184,False
14185,False
14186,False
14187,False
14188,False
14189,False
14190,False
14191,True
14192,False
14193,False
14194,False
14195,False
14196,False
14197,False
14198,False
14199,False
14200,False
14201,False
14202,False
14203,False
14204,False
14205,False
14206,False
14207,False
14208,False
14209,False
14210,False
14211,False
14212,False
14213,False
14214,False
14215,False
14216,False
14217,False
14218,False
14219,False
14220,False
14221,False
14222,False
14223,False
14224,False
14225,False
14226,False
14227,False
14228,False
14229,False
14230,False
14231,False
14232,False
14233,False
14234,False
14235,False
14236,False
14237,False
14238,False
14239,False
14240,False
14241,False
14242,False
14243,False
14244,False
14245,False
14246,False
14247,False
14248,False
14249,False
14250,False
14251,False
14252,False
14253,False
14254,False
14255,False
14256,False
14257,False
14258,False
14259,False
14260,False
14261,True
14262,False
14263,False
14264,False
14265,False
14266,False
14267,False
14268,False
14269,False
14270,False
14271,False
14272,False
14273,False
14274,False
14275,False
14276,False
14277,False
14278,False
14279,False
14280,False
14281,False
14282,False
14283,False
14284,False
14285,False
14286,False
14287,False
14288,False
14289,False
14290,False
14291,False
14292,False
14293,False
14294,False
14295,False
14296,False
14297,False
14298,False
14299,False
14300,False
14301,False
14302,False
14303,False
14304,False
14305,False
14306,True
14307,False
14308,False
14309,False
14310,False
14311,False
14312,False
14313,False
14314,False
14315,False
14316,False
14317,False
14318,False
14319,False
14320,False
14321,False
14322,False
14323,False
14324,False
14325,False
14326,False
14327,False
14328,False
14329,False
14330,False
14331,False
14332,False
14333,False
14334,False
14335,False
14336,False
14337,False
14338,False
14339,False
14340,False
14341,False
14342,False
14343,False
14344,False
14345,False
14346,False
14347,False
14348,False
14349,False
14350,False
14351,False
14352,False
14353,False
14354,False
14355,False
14356,False
14357,False
14358,False
14359,False
14360,False
14361,False
14362,False
14363,False
14364,False
14365,False
14366,False
14367,False
14368,False
14369,False
14370,False
14371,False
14372,False
14373,False
14374,False
14375,False
14376,False
14377,False
14378,False
14379,False
14380,False
14381,True
14382,False
14383,False
14384,True
14385,True
14386,False
14387,False
14388,False
14389,False
14390,False
14391,False
14392,False
14393,False
14394,False
14395,False
14396,False
14397,False
14398,False
14399,False
14400,False
14401,False
14402,False
14403,False
14404,False
14405,False
14406,False
14407,False
14408,False
14409,False
14410,False
14411,False
14412,False
14413,False
14414,False
14415,False
14416,False
14417,False
14418,False
14419,False
14420,False
14421,False
14422,False
14423,True
14424,False
14425,False
14426,False
14427,False
14428,False
14429,False
14430,False
14431,False
14432,False
14433,False
14434,False
14435,False
14436,False
14437,False
14438,False
14439,False
14440,False
14441,False
14442,False
14443,False
14444,False
14445,False
14446,False
14447,False
14448,False
14449,False
14450,False
14451,False
14452,False
14453,False
14454,False
14455,False
14456,False
14457,False
14458,False
14459,False
14460,False
14461,False
14462,False
14463,False
14464,False
14465,False
14466,False
14467,False
14468,False
14469,False
14470,False
14471,False
14472,False
14473,False
14474,False
14475,False
14476,False
14477,False
14478,False
14479,True
14480,False
14481,False
14482,False
14483,False
14484,False
14485,False
14486,False
14487,False
14488,False
14489,False
14490,False
14491,False
14492,False
14493,False
14494,False
14495,False
14496,False
14497,False
14498,False
14499,False
14500,False
14501,False
14502,False
14503,False
14504,False
14505,False
14506,False
14507,False
14508,False
14509,False
14510,False
14511,False
14512,False
14513,False
14514,False
14515,False
14516,False
14517,False
14518,False
14519,True
14520,False
14521,False
14522,False
14523,True
14524,False
14525,False
14526,False
14527,False
14528,False
14529,False
14530,False
14531,False
14532,False
14533,False
14534,False
14535,False
14536,False
14537,False
14538,False
14539,False
14540,False
14541,False
14542,False
14543,False
14544,False
14545,False
14546,False
14547,True
14548,False
14549,False
14550,False
14551,False
14552,False
14553,False
14554,False
14555,False
14556,False
14557,False
14558,False
14559,False
14560,False
14561,False
14562,False
14563,False
14564,False
14565,False
14566,False
14567,False
14568,False
14569,False
14570,False
14571,False
14572,False
14573,False
14574,False
14575,False
14576,False
14577,False
14578,False
14579,False
14580,False
14581,False
14582,False
14583,False
14584,False
14585,False
14586,False
14587,False
14588,False
14589,False
14590,False
14591,False
14592,False
14593,False
14594,False
14595,False
14596,False
14597,False
14598,False
14599,False
14600,False
14601,False
14602,False
14603,False
14604,False
14605,False
14606,False
14607,False
14608,False
14609,False
14610,False
14611,False
14612,False
14613,False
14614,False
14615,False
14616,False
14617,False
14618,True
14619,False
14620,False
14621,False
14622,False
14623,False
14624,False
14625,False
14626,False
14627,False
14628,True
14629,False
14630,False
14631,False
14632,False
14633,False
14634,False
14635,False
14636,False
14637,False
14638,False
14639,False
14640,False
14641,False
14642,False
14643,False
14644,False
14645,False
14646,False
14647,False
14648,False
14649,False
14650,False
14651,True
14652,False
14653,False
14654,False
14655,False
14656,True
14657,False
14658,False
14659,False
14660,False
14661,False
14662,False
14663,False
14664,False
14665,False
14666,False
14667,False
14668,False
14669,False
14670,False
14671,False
14672,False
14673,False
14674,False
14675,False
14676,False
14677,False
14678,False
14679,False
14680,False
14681,True
14682,False
14683,False
14684,False
14685,False
14686,False
14687,False
14688,False
14689,False
14690,False
14691,False
14692,False
14693,False
14694,False
14695,False
14696,False
14697,False
14698,False
14699,False
14700,False
14701,False
14702,False
14703,False
14704,False
14705,False
14706,False
14707,False
14708,False
14709,False
14710,False
14711,False
14712,False
14713,False
14714,False
14715,False
14716,False
14717,False
14718,True
14719,False
14720,False
14721,False
14722,False
14723,False
14724,False
14725,False
14726,False
14727,False
14728,False
14729,False
14730,False
14731,False
14732,False
14733,False
14734,False
14735,False
14736,False
14737,False
14738,False
14739,False
14740,False
14741,False
14742,False
14743,False
14744,False
14745,False
14746,False
14747,False
14748,False
14749,False
14750,False
14751,False
14752,False
14753,False
14754,False
14755,False
14756,False
14757,False
14758,False
14759,False
14760,False
14761,False
14762,False
14763,True
14764,False
14765,False
14766,False
14767,False
14768,False
14769,False
14770,False
14771,False
14772,False
14773,False
14774,False
14775,False
14776,False
14777,False
14778,False
14779,False
14780,False
14781,False
14782,False
14783,False
14784,False
14785,False
14786,False
14787,False
14788,False
14789,False
14790,False
14791,False
14792,False
14793,False
14794,False
14795,False
14796,False
14797,False
14798,False
14799,False
14800,False
14801,False
14802,False
14803,False
14804,False
14805,False
14806,False
14807,False
14808,False
14809,False
14810,False
14811,False
14812,False
14813,False
14814,False
14815,False
14816,False
14817,False
14818,False
14819,False
14820,False
14821,False
14822,False
14823,False
14824,False
14825,False
14826,False
14827,False
14828,False
14829,False
14830,False
14831,False
14832,False
14833,False
14834,False
14835,False
14836,False
14837,False
14838,False
14839,False
14840,False
14841,False
14842,False
14843,False
14844,False
14845,False
14846,False
14847,False
14848,False
14849,False
14850,False
14851,False
14852,False
14853,False
14854,False
14855,False
14856,False
14857,False
14858,False
14859,False
14860,False
14861,False
14862,False
14863,False
14864,False
14865,False
14866,False
14867,False
14868,False
14869,False
14870,False
14871,False
14872,False
14873,False
14874,True
14875,False
14876,False
14877,False
14878,False
14879,False
14880,False
14881,False
14882,False
14883,False
14884,False
14885,False
14886,False
14887,False
14888,False
14889,False
14890,False
14891,False
14892,False
14893,False
14894,False
14895,False
14896,False
14897,False
14898,False
14899,False
14900,False
14901,False
14902,False
14903,False
14904,False
14905,False
14906,False
14907,False
14908,True
14909,False
14910,False
14911,False
14912,False
14913,False
14914,False
14915,False
14916,False
14917,False
14918,False
14919,False
14920,False
14921,True
14922,False
14923,False
14924,False
14925,False
14926,False
14927,False
14928,False
14929,False
14930,False
14931,False
14932,False
14933,False
14934,False
14935,False
14936,False
14937,False
14938,False
14939,False
14940,False
14941,False
14942,False
14943,False
14944,False
14945,False
14946,False
14947,False
14948,False
14949,False
14950,False
14951,False
14952,False
14953,False
14954,False
14955,False
14956,False
14957,True
14958,False
14959,False
14960,False
14961,False
14962,False
14963,False
14964,False
14965,False
14966,False
14967,False
14968,False
14969,False
14970,False
14971,False
14972,False
14973,False
14974,False
14975,False
14976,False
14977,False
14978,False
14979,False
14980,False
14981,False
14982,False
14983,False
14984,False
14985,False
14986,False
14987,False
14988,False
14989,False
14990,False
14991,False
14992,False
14993,False
14994,False
14995,False
14996,False
14997,False
14998,False
14999,False
15000,False
15001,True
15002,False
15003,False
15004,False
15005,False
15006,False
15007,False
15008,False
15009,False
15010,False
15011,False
15012,False
15013,False
15014,False
15015,False
15016,False
15017,False
15018,False
15019,False
15020,False
15021,False
15022,False
15023,False
15024,False
15025,False
15026,False
15027,False
15028,False
15029,False
15030,False
15031,False
15032,False
15033,False
15034,False
15035,False
15036,False
15037,False
15038,False
15039,False
15040,False
15041,False
15042,False
15043,False
15044,False
15045,False
15046,False
15047,False
15048,False
15049,False
15050,False
15051,False
15052,False
15053,False
15054,False
15055,False
15056,False
15057,False
15058,False
15059,False
15060,False
15061,False
15062,False
15063,False
15064,False
15065,False
15066,False
15067,False
15068,False
15069,False
15070,False
15071,False
15072,False
15073,False
15074,False
15075,False
15076,False
15077,False
15078,False
15079,False
15080,False
15081,False
15082,False
15083,False
15084,False
15085,False
15086,False
15087,False
15088,False
15089,False
15090,False
15091,False
15092,False
15093,False
15094,False
15095,False
15096,False
15097,False
15098,False
15099,False
15100,False
15101,False
15102,False
15103,False
15104,False
15105,False
15106,False
15107,False
15108,False
15109,False
15110,False
15111,False
15112,False
15113,False
15114,False
15115,False
15116,True
15117,False
15118,False
15119,False
15120,False
15121,False
15122,False
15123,False
15124,False
15125,False
15126,False
15127,False
15128,False
15129,False
15130,False
15131,False
15132,False
15133,True
15134,False
15135,False
15136,False
15137,False
15138,False
15139,False
15140,False
15141,False
15142,False
15143,False
15144,False
15145,False
15146,False
15147,False
15148,False
15149,False
15150,False
15151,False
15152,False
15153,False
15154,False
15155,False
15156,False
15157,False
15158,False
15159,False
15160,False
15161,False
15162,False
15163,False
15164,False
15165,False
15166,False
15167,False
15168,False
15169,False
15170,False
15171,False
15172,False
15173,False
15174,False
15175,False
15176,False
15177,False
15178,False
15179,False
15180,False
15181,False
15182,False
15183,False
15184,True
15185,False
15186,False
15187,False
15188,False
15189,False
15190,False
15191,False
15192,False
15193,False
15194,False
15195,False
15196,False
15197,False
15198,False
15199,False
15200,False
15201,False
15202,False
15203,False
15204,False
15205,False
15206,False
15207,False
15208,False
15209,False
15210,False
15211,False
15212,False
15213,False
15214,False
15215,True
15216,True
15217,False
15218,False
15219,False
15220,False
15221,False
15222,False
15223,False
15224,False
15225,False
15226,False
15227,False
15228,False
15229,False
15230,False
15231,False
15232,False
15233,False
15234,False
15235,False
15236,False
15237,False
15238,False
15239,False
15240,False
15241,False
15242,False
15243,False
15244,False
15245,False
15246,False
15247,False
15248,False
15249,False
15250,False
15251,False
15252,True
15253,False
15254,False
15255,False
15256,False
15257,False
15258,False
15259,False
15260,False
15261,False
15262,False
15263,False
15264,False
15265,False
15266,False
15267,False
15268,False
15269,False
15270,False
15271,False
15272,False
15273,False
15274,False
15275,False
15276,False
15277,False
15278,False
15279,False
15280,False
15281,False
15282,False
15283,False
15284,False
15285,False
15286,False
15287,False
15288,False
15289,False
15290,False
15291,False
15292,False
15293,False
15294,False
15295,False
15296,False
15297,False
15298,False
15299,False
15300,False
15301,False
15302,False
15303,False
15304,True
15305,False
15306,False
15307,False
15308,False
15309,False
15310,False
15311,False
15312,False
15313,False
15314,False
15315,False
15316,False
15317,False
15318,False
15319,False
15320,False
15321,False
15322,False
15323,False
15324,False
15325,False
15326,False
15327,False
15328,False
15329,False
15330,False
15331,False
15332,False
15333,False
15334,False
15335,False
15336,False
15337,False
15338,False
15339,False
15340,False
15341,False
15342,False
15343,False
15344,False
15345,False
15346,False
15347,False
15348,False
15349,False
15350,False
15351,False
15352,False
15353,False
15354,False
15355,False
15356,False
15357,False
15358,False
15359,False
15360,False
15361,False
15362,False
15363,False
15364,False
15365,False
15366,False
15367,False
15368,False
15369,False
15370,False
15371,False
15372,False
15373,False
15374,False
15375,False
15376,False
15377,False
15378,False
15379,False
15380,False
15381,False
15382,False
15383,False
15384,True
15385,False
15386,False
15387,False
15388,False
15389,False
15390,False
15391,False
15392,False
15393,False
15394,False
15395,False
15396,False
15397,False
15398,False
15399,False
15400,False
15401,False
15402,False
15403,False
15404,False
15405,False
15406,False
15407,False
15408,False
15409,False
15410,False
15411,False
15412,False
15413,False
15414,False
15415,False
15416,False
15417,False
15418,False
15419,False
15420,False
15421,False
15422,True
15423,False
15424,False
15425,False
15426,False
15427,True
15428,False
15429,False
15430,False
15431,False
15432,False
15433,False
15434,False
15435,False
15436,False
15437,False
15438,False
15439,False
15440,False
15441,True
15442,False
15443,False
15444,False
15445,False
15446,False
15447,False
15448,False
15449,False
15450,False
15451,False
15452,False
15453,False
15454,False
15455,False
15456,False
15457,False
15458,False
15459,False
15460,False
15461,False
15462,False
15463,True
15464,False
15465,False
15466,False
15467,True
15468,False
15469,False
15470,False
15471,False
15472,False
15473,False
15474,False
15475,False
15476,False
15477,True
15478,False
15479,False
15480,False
15481,False
15482,False
15483,False
15484,False
15485,False
15486,False
15487,False
15488,False
15489,False
15490,False
15491,False
15492,False
15493,False
15494,False
15495,False
15496,False
15497,False
15498,False
15499,True
15500,False
15501,False
15502,False
15503,False
15504,False
15505,False
15506,False
15507,False
15508,False
15509,False
15510,False
15511,False
15512,False
15513,False
15514,False
15515,False
15516,False
15517,False
15518,False
15519,False
15520,False
15521,False
15522,False
15523,True
15524,False
15525,False
15526,False
15527,False
15528,False
15529,False
15530,False
15531,False
15532,False
15533,False
15534,False
15535,False
15536,False
15537,False
15538,False
15539,True
15540,False
15541,False
15542,False
15543,False
15544,True
15545,False
15546,False
15547,False
15548,False
15549,False
15550,False
15551,False
15552,False
15553,False
15554,False
15555,False
15556,False
15557,False
15558,False
15559,False
15560,False
15561,False
15562,False
15563,False
15564,False
15565,False
15566,False
15567,False
15568,False
15569,False
15570,False
15571,False
15572,False
15573,False
15574,False
15575,False
15576,False
15577,False
15578,False
15579,False
15580,False
15581,False
15582,True
15583,False
15584,False
15585,False
15586,False
15587,False
15588,False
15589,False
15590,False
15591,False
15592,False
15593,False
15594,False
15595,False
15596,False
15597,False
15598,False
15599,False
15600,False
15601,False
15602,False
15603,False
15604,False
15605,False
15606,False
15607,False
15608,False
15609,False
15610,False
15611,False
15612,True
15613,False
15614,False
15615,False
15616,False
15617,False
15618,False
15619,False
15620,False
15621,False
15622,False
15623,False
15624,False
15625,False
15626,False
15627,False
15628,False
15629,False
15630,False
15631,False
15632,False
15633,False
15634,False
15635,False
15636,False
15637,False
15638,False
15639,False
15640,False
15641,False
15642,False
15643,False
15644,False
15645,False
15646,False
15647,False
15648,False
15649,False
15650,False
15651,False
15652,False
15653,False
15654,False
15655,False
15656,False
15657,False
15658,False
15659,True
15660,False
15661,False
15662,False
15663,False
15664,False
15665,False
15666,False
15667,False
15668,False
15669,False
15670,False
15671,False
15672,False
15673,False
15674,False
15675,False
15676,False
15677,False
15678,False
15679,False
15680,False
15681,False
15682,False
15683,False
15684,False
15685,False
15686,False
15687,False
15688,False
15689,False
15690,False
15691,False
15692,True
15693,False
15694,False
15695,False
15696,False
15697,False
15698,False
15699,False
15700,False
15701,False
15702,False
15703,False
15704,False
15705,False
15706,False
15707,False
15708,False
15709,False
15710,False
15711,False
15712,False
15713,False
15714,False
15715,False
15716,False
15717,True
15718,False
15719,False
15720,False
15721,False
15722,False
15723,False
15724,False
15725,False
15726,False
15727,False
15728,False
15729,False
15730,False
15731,False
15732,False
15733,False
15734,False
15735,False
15736,False
15737,False
15738,False
15739,False
15740,False
15741,False
15742,False
15743,False
15744,False
15745,False
15746,False
15747,False
15748,True
15749,False
15750,False
15751,False
15752,False
15753,False
15754,False
15755,False
15756,False
15757,False
15758,True
15759,False
15760,False
15761,False
15762,False
15763,False
15764,False
15765,False
15766,False
15767,False
15768,True
15769,False
15770,False
15771,False
15772,False
15773,False
15774,False
15775,False
15776,False
15777,False
15778,False
15779,False
15780,False
15781,False
15782,False
15783,False
15784,False
15785,False
15786,False
15787,False
15788,False
15789,False
15790,False
15791,False
15792,False
15793,False
15794,False
15795,False
15796,False
15797,False
15798,False
15799,False
15800,False
15801,False
15802,False
15803,False
15804,False
15805,False
15806,True
15807,False
15808,False
15809,False
15810,False
15811,False
15812,True
15813,False
15814,False
15815,False
15816,False
15817,False
15818,False
15819,False
15820,False
15821,False
15822,False
15823,False
15824,False
15825,False
15826,False
15827,False
15828,False
15829,False
15830,False
15831,False
15832,False
15833,False
15834,False
15835,False
15836,False
15837,False
15838,False
15839,False
15840,False
15841,False
15842,False
15843,False
15844,False
15845,False
15846,False
15847,False
15848,False
15849,False
15850,False
15851,False
15852,False
15853,False
15854,False
15855,False
15856,False
15857,False
15858,False
15859,False
15860,False
15861,False
15862,False
15863,False
15864,False
15865,False
15866,False
15867,False
15868,False
15869,False
15870,False
15871,False
15872,False
15873,False
15874,False
15875,False
15876,False
15877,False
15878,False
15879,False
15880,False
15881,False
15882,False
15883,False
15884,False
15885,False
15886,False
15887,True
15888,False
15889,False
15890,False
15891,False
15892,False
15893,False
15894,False
15895,False
15896,False
15897,False
15898,False
15899,False
15900,False
15901,False
15902,False
15903,False
15904,False
15905,False
15906,False
15907,False
15908,False
15909,False
15910,False
15911,False
15912,False
15913,False
15914,False
15915,False
15916,False
15917,False
15918,False
15919,False
15920,False
15921,False
15922,False
15923,False
15924,False
15925,False
15926,False
15927,False
15928,False
15929,False
15930,False
15931,False
15932,False
15933,False
15934,False
15935,False
15936,False
15937,False
15938,False
15939,False
15940,False
15941,False
15942,False
15943,True
15944,False
15945,False
15946,False
15947,False
15948,False
15949,False
15950,False
15951,False
15952,False
15953,False
15954,True
15955,False
15956,False
15957,False
15958,False
15959,False
15960,False
15961,False
15962,False
15963,False
15964,False
15965,False
15966,False
15967,False
15968,False
15969,False
15970,False
15971,False
15972,False
15973,False
15974,False
15975,False
15976,False
